"","Gene","GeneName","pValue"
"11203",11203,"AT1G64350",0.240696264
"11204",11204,"AT1G79150",0.65794132
"11205",11205,"AT2G16920",0.797104404
"11206",11206,"AT2G19160",0.000789176
"11207",11207,"AT2G32530",0.65332013
"11208",11208,"AT2G37450",0.197128639
"11209",11209,"AT2G40660",0.083068049
"11210",11210,"AT2G43400",0.390053609
"11211",11211,"AT2G46620",0.022087393
"11212",11212,"AT2G47190",0.035249438
"11213",11213,"AT2G47420",0.527814676
"11214",11214,"AT3G07300",0.509594064
"11215",11215,"AT3G15040",0.042096181
"11216",11216,"AT3G15290",0.161460445
"11217",11217,"AT3G29270",0.366609617
"11218",11218,"AT3G29760",0.610019482
"11219",11219,"AT3G46610",0.062486924
"11220",11220,"AT4G05120",0.002743247
"11221",11221,"AT4G15233",0.000169063
"11222",11222,"AT4G21100",0.489697212
"11223",11223,"AT4G23500",0.030078755
"11224",11224,"AT4G27020",0.858291493
"11225",11225,"AT4G31120",0.862954534
"11226",11226,"AT4G33360",0.023180507
"11227",11227,"AT4G35780",0.0366704
"11228",11228,"AT5G02250",0.214391936
"11229",11229,"AT5G11800",0.331427072
"11230",11230,"AT5G14600",0.168608896
"11231",11231,"AT5G18420",0.301614584
"11232",11232,"AT5G22010",0.186735169
"11233",11233,"AT5G28770",0.01726685
"11234",11234,"AT5G41750",0.128297904
"11235",11235,"AT5G44820",0.087936509
"11236",11236,"AT5G56100",0.011199858
"11237",11237,"AT5G64650",0.806815304
"11238",11238,"AT1G02110",0.071861494
"11239",11239,"AT1G18620",0.24823106
"11240",11240,"AT1G20160",0.043343077
"11241",11241,"AT1G22020",0.472346532
"11242",11242,"AT1G24450",0.718867095
"11243",11243,"AT1G32340",0.810116341
"11244",11244,"AT1G34270",0.259493254
"11245",11245,"AT1G34340",0.09041698
"11246",11246,"AT1G48480",0.000640159
"11247",11247,"AT1G57610",0.14011483
"11248",11248,"AT1G60610",0.785724874
"11249",11249,"AT1G60990",0.368907659
"11250",11250,"AT1G65700",0.999999865
"11251",11251,"AT2G02960",0.05945713
"11252",11252,"AT2G03240",0.190516659
"11253",11253,"AT2G31970",0.438210426
"11254",11254,"AT2G34300",0.208186878
"11255",11255,"AT2G36570",0.539181963
"11256",11256,"AT3G04580",0.090275252
"11257",11257,"AT3G13780",0.999999798
"11258",11258,"AT3G15354",0.153808729
"11259",11259,"AT3G20720",0.169640317
"11260",11260,"AT3G21360",0.213876233
"11261",11261,"AT3G22520",0.570871688
"11262",11262,"AT3G43540",0.000702111
"11263",11263,"AT3G59380",1
"11264",11264,"AT4G15540",0.210535372
"11265",11265,"AT4G17250",0.373707878
"11266",11266,"AT4G22020",0.700853904
"11267",11267,"AT4G23885",0.160027239
"11268",11268,"AT4G24100",0.152066701
"11269",11269,"AT4G24940",0.075027736
"11270",11270,"AT4G28370",0.289613863
"11271",11271,"AT4G36440",0.238558213
"11272",11272,"AT4G36830",0.941707252
"11273",11273,"AT4G40045",0.743436017
"11274",11274,"AT5G05570",0.589937904
"11275",11275,"AT5G17310",0.422672011
"11276",11276,"AT5G20480",0.47235228
"11277",11277,"AT5G23760",0.506139128
"11278",11278,"AT5G43430",0.119771129
"11279",11279,"AT5G46200",0.280931696
"11280",11280,"AT5G46270",0.52075308
"11281",11281,"AT5G47750",0.647508365
"11282",11282,"AT5G58410",0.273939089
"11283",11283,"AT5G62600",0.10538754
"11284",11284,"AT5G65683",0.737827082
"11285",11285,"AT1G06780",0.060483699
"11286",11286,"AT1G21920",0.105840185
"11287",11287,"AT1G22050",0.950289095
"11288",11288,"AT1G26230",0.115583273
"11289",11289,"AT1G27900",0.083182815
"11290",11290,"AT1G36990",0.230390293
"11291",11291,"AT1G52190",0.290671671
"11292",11292,"AT1G61350",0.761539362
"11293",11293,"AT1G77850",0.724849839
"11294",11294,"AT1G78170",0.002400198
"11295",11295,"AT2G05755",0.190862638
"11296",11296,"AT2G18290",0.055682671
"11297",11297,"AT2G23370",0.275052261
"11298",11298,"AT2G30800",0.064684204
"11299",11299,"AT2G37150",0.296744038
"11300",11300,"AT2G38330",0.40123355
"11301",11301,"AT2G45860",0.578766439
"11302",11302,"AT2G46180",0.9632345
"11303",11303,"AT3G01790",0.90986078
"11304",11304,"AT3G05100",0.028178841
"11305",11305,"AT3G08910",0.981527318
"11306",11306,"AT3G13860",0.771607257
"11307",11307,"AT3G16110",0.154387319
"11308",11308,"AT3G22590",0.385179298
"11309",11309,"AT3G25740",0.040661515
"11310",11310,"AT3G45160",0.568740712
"11311",11311,"AT3G47000",0.684468891
"11312",11312,"AT3G48710",0.782387261
"11313",11313,"AT3G49060",0.276856437
"11314",11314,"AT3G58710",0.822765526
"11315",11315,"AT4G11900",0.494163794
"11316",11316,"AT4G14830",0.679506963
"11317",11317,"AT4G15640",0.968032518
"11318",11318,"AT4G16620",0
"11319",11319,"AT4G26860",0.049018347
"11320",11320,"AT4G28150",0.829924351
"11321",11321,"AT4G33200",0.015240049
"11322",11322,"AT5G06220",0.088622936
"11323",11323,"AT5G23290",0.748248526
"11324",11324,"AT5G26210",0.297568164
"11325",11325,"AT5G40650",0.592482268
"11326",11326,"AT5G47540",0.746103077
"11327",11327,"AT5G48630",0.259887943
"11328",11328,"AT5G50400",0.531149642
"11329",11329,"AT5G51220",0.023956935
"11330",11330,"AT5G54440",0.655407603
"11331",11331,"AT1G02280",0.010559568
"11332",11332,"AT1G04200",0.070684711
"11333",11333,"AT1G04290",0.802384069
"11334",11334,"AT1G10490",0.072567843
"11335",11335,"AT1G10600",0.035822058
"11336",11336,"AT1G14380",0.308865168
"11337",11337,"AT1G22350",0.044328589
"11338",11338,"AT1G25422",0.211468017
"11339",11339,"AT1G30240",0.168025868
"11340",11340,"AT1G32380",0.368710448
"11341",11341,"AT1G33490",0.173435368
"11342",11342,"AT1G48650",0.410070947
"11343",11343,"AT1G50410",0.093832242
"11344",11344,"AT1G65490",0.247445475
"11345",11345,"AT1G67170",0.537667786
"11346",11346,"AT1G75860",0.721557524
"11347",11347,"AT1G76350",0.899687904
"11348",11348,"AT2G16370",0.705089763
"11349",11349,"AT2G17640",0.034073321
"11350",11350,"AT2G26200",0.999999699
"11351",11351,"AT2G29990",0.050958887
"11352",11352,"AT2G38210",0.096892541
"11353",11353,"AT2G44950",0.874829884
"11354",11354,"AT3G01460",0.096036883
"11355",11355,"AT3G45290",0.003173865
"11356",11356,"AT3G54460",0.267624412
"11357",11357,"AT3G55000",0.124034777
"11358",11358,"AT4G10930",0.241936874
"11359",11359,"AT4G18380",0.218206366
"11360",11360,"AT4G18400",0.429398176
"11361",11361,"AT4G18980",0.119881199
"11362",11362,"AT4G20780",0.002161738
"11363",11363,"AT5G34853",0.904874884
"11364",11364,"AT5G44870",0.907788934
"11365",11365,"AT5G45590",0.805979038
"11366",11366,"AT5G49210",0.453767047
"11367",11367,"AT5G49230",0.014891225
"11368",11368,"AT5G53530",0.717368382
"11369",11369,"AT5G54930",0.218208714
"11370",11370,"AT1G06148",0.291237963
"11371",11371,"AT1G15060",0.601615623
"11372",11372,"AT1G21060",0.257665031
"11373",11373,"AT1G50500",0.793952254
"11374",11374,"AT1G52930",0.044138963
"11375",11375,"AT1G66430",0.112470934
"11376",11376,"AT1G69550",0.792144034
"11377",11377,"AT1G74510",0.640838711
"11378",11378,"AT1G75140",0.63852065
"11379",11379,"AT1G80290",0.353720435
"11380",11380,"AT1G80680",0.334948919
"11381",11381,"AT2G15270",0.094409858
"11382",11382,"AT2G19870",0.675503078
"11383",11383,"AT2G32840",0.008904933
"11384",11384,"AT2G32970",0.152351038
"11385",11385,"AT2G33600",0.087710143
"11386",11386,"AT2G41620",0.061799779
"11387",11387,"AT2G47130",2.43675e-05
"11388",11388,"AT3G02660",0.022008285
"11389",11389,"AT3G11270",0.790065545
"11390",11390,"AT3G13690",0.044634718
"11391",11391,"AT3G21240",0.000250306
"11392",11392,"AT3G21290",0.350951941
"11393",11393,"AT3G44150",0.426056178
"11394",11394,"AT3G44200",0.69695628
"11395",11395,"AT3G44530",0.910565868
"11396",11396,"AT3G51150",0.047263816
"11397",11397,"AT3G53470",0.011988677
"11398",11398,"AT3G59980",0.005610868
"11399",11399,"AT3G63330",0.020763364
"11400",11400,"AT4G01220",0.182665157
"11401",11401,"AT4G05100",0.746180116
"11402",11402,"AT4G13150",0.451504372
"11403",11403,"AT4G14570",0.890842166
"11404",11404,"AT4G35850",0.724286816
"11405",11405,"AT4G37330",0.454009528
"11406",11406,"AT5G08120",0.183222618
"11407",11407,"AT5G16180",0.808995971
"11408",11408,"AT5G20580",0.248263141
"11409",11409,"AT5G41870",0.307310659
"11410",11410,"AT5G41970",0.061800287
"11411",11411,"AT5G51880",0.568667456
"11412",11412,"AT5G53400",0.238820493
"11413",11413,"AT5G59750",0.857482588
"11414",11414,"AT5G64905",0.000710529
"11415",11415,"AT1G05430",0.856246762
"11416",11416,"AT1G08470",0.005526611
"11417",11417,"AT1G09980",0.10754385
"11418",11418,"AT1G15400",0.288491119
"11419",11419,"AT1G34210",0.797811727
"11420",11420,"AT1G36380",0.416387062
"11421",11421,"AT1G47278",0.530566192
"11422",11422,"AT1G55020",0.37651821
"11423",11423,"AT1G62810",0.634218412
"11424",11424,"AT1G63460",0.073667465
"11425",11425,"AT1G64500",0.059487942
"11426",11426,"AT2G01980",0.028202903
"11427",11427,"AT2G16750",0.710079877
"11428",11428,"AT2G32000",0.515613109
"11429",11429,"AT2G35690",0.239523868
"11430",11430,"AT2G39570",0.019585758
"11431",11431,"AT2G41220",0.595812572
"11432",11432,"AT3G11964",0.392585304
"11433",11433,"AT3G14830",0.930051068
"11434",11434,"AT3G16810",0.894069087
"11435",11435,"AT3G23590",0.423684792
"11436",11436,"AT3G23710",0.159581729
"11437",11437,"AT3G29634",0.592956092
"11438",11438,"AT3G55920",0.725517039
"11439",11439,"AT4G13030",0.64644463
"11440",11440,"AT4G14110",0.559719366
"11441",11441,"AT4G15510",0.023850914
"11442",11442,"AT4G29400",0.04052724
"11443",11443,"AT4G32250",0.490424388
"11444",11444,"AT4G37210",0.311995778
"11445",11445,"AT5G13820",0.567115874
"11446",11446,"AT5G19480",0.584682503
"11447",11447,"AT5G20060",0.243031906
"11448",11448,"AT5G22320",0.686820658
"11449",11449,"AT5G23570",0.000640365
"11450",11450,"AT5G26770",0.692186416
"11451",11451,"AT5G40140",0.000180571
"11452",11452,"AT5G40190",0.262313691
"11453",11453,"AT5G60670",0.276606243
"11454",11454,"AT5G61450",0.645363198
"11455",11455,"AT1G20850",0.576290629
"11456",11456,"AT1G35830",0.777833251
"11457",11457,"AT1G47640",0.063872362
"11458",11458,"AT1G53040",0.445263638
"11459",11459,"AT1G54850",0.017770992
"11460",11460,"AT1G67080",0.457114385
"11461",11461,"AT2G02470",0.719043852
"11462",11462,"AT2G03430",0.263525991
"11463",11463,"AT2G30500",0.088164907
"11464",11464,"AT2G37240",0.625105541
"11465",11465,"AT2G46700",0.274707996
"11466",11466,"AT2G47830",0.017922864
"11467",11467,"AT3G02250",0.710931646
"11468",11468,"AT3G03140",0.966130425
"11469",11469,"AT3G18773",0.971744483
"11470",11470,"AT3G23840",0.033569559
"11471",11471,"AT3G24315",0.830662961
"11472",11472,"AT3G25210",0.374672958
"11473",11473,"AT3G27320",0.517633808
"11474",11474,"AT3G28030",0.457072827
"11475",11475,"AT4G02030",0.002700617
"11476",11476,"AT4G12400",0.55901294
"11477",11477,"AT4G22010",0.843209459
"11478",11478,"AT4G38270",0.827942565
"11479",11479,"AT4G38540",0.190394889
"11480",11480,"AT5G02560",0.673252579
"11481",11481,"AT5G11550",0.014216306
"11482",11482,"AT5G33280",0.929843941
"11483",11483,"AT5G35430",0.011507175
"11484",11484,"AT5G43980",0.486529019
"11485",11485,"AT5G58650",0.032837524
"11486",11486,"AT1G08660",0.198507201
"11487",11487,"AT1G11475",0.043215714
"11488",11488,"AT1G20030",0.568245965
"11489",11489,"AT1G32550",0.015352992
"11490",11490,"AT1G42540",0.813198686
"11491",11491,"AT1G44100",0.315949089
"11492",11492,"AT1G45130",0.802085654
"11493",11493,"AT1G63660",0.605501551
"11494",11494,"AT1G68100",0.355103806
"11495",11495,"AT1G79740",0.075263921
"11496",11496,"AT2G17033",0.002842345
"11497",11497,"AT2G17300",0.23066284
"11498",11498,"AT2G40113",0.020978253
"11499",11499,"AT3G11010",0.517477231
"11500",11500,"AT3G14720",0.322852767
"11501",11501,"AT3G19460",0.482765492
"11502",11502,"AT3G25540",0.439209946
"11503",11503,"AT4G25770",0.409539949
"11504",11504,"AT4G31000",0.281177298
"11505",11505,"AT4G34660",0.033094167
"11506",11506,"AT4G39890",0.238076104
"11507",11507,"AT5G11610",0.380213956
"11508",11508,"AT5G18410",0.001264741
"11509",11509,"AT5G20810",0.562849792
"11510",11510,"AT5G22340",0.00700254
"11511",11511,"AT5G23390",0.511204934
"11512",11512,"AT5G23710",0.06495329
"11513",11513,"AT5G27290",0.016310091
"11514",11514,"AT5G43150",0.380222652
"11515",11515,"AT5G44060",0.18424406
"11516",11516,"AT5G47320",0.854617964
"11517",11517,"AT5G51550",0.000807519
"11518",11518,"AT1G03210",0.662787699
"11519",11519,"AT1G05070",0.009018249
"11520",11520,"AT1G13160",0.744106284
"11521",11521,"AT1G14030",0.003472753
"11522",11522,"AT1G16460",0.001909873
"11523",11523,"AT1G49510",0.479280603
"11524",11524,"AT1G53460",0.593772704
"11525",11525,"AT1G55370",0.086237005
"11526",11526,"AT1G73110",0.508085881
"11527",11527,"AT2G23680",0.001357696
"11528",11528,"AT2G26830",0.909292673
"11529",11529,"AT2G45340",0.018615513
"11530",11530,"AT3G06330",0.511679896
"11531",11531,"AT3G09030",0.560076364
"11532",11532,"AT3G12200",0.509242013
"11533",11533,"AT3G21810",0.8461064
"11534",11534,"AT3G24530",0.97122895
"11535",11535,"AT3G28510",0.848875513
"11536",11536,"AT3G50790",0.040915212
"11537",11537,"AT3G53390",0.869704958
"11538",11538,"AT3G55480",0.934730304
"11539",11539,"AT3G56070",0.003366652
"11540",11540,"AT4G08370",0.693424264
"11541",11541,"AT4G15880",0.191101273
"11542",11542,"AT4G17740",0.003375278
"11543",11543,"AT4G29100",0.000583661
"11544",11544,"AT4G30020",0.014092369
"11545",11545,"AT4G30935",0.77682374
"11546",11546,"AT4G34540",0.20907629
"11547",11547,"AT4G35950",0.05079751
"11548",11548,"AT5G10810",0.002237714
"11549",11549,"AT5G12310",0.127876634
"11550",11550,"AT5G13690",0.014084154
"11551",11551,"AT5G24020",0.79322354
"11552",11552,"AT5G24350",0.123086569
"11553",11553,"AT5G24360",0.189523332
"11554",11554,"AT5G40870",0.21937709
"11555",11555,"AT5G43600",0.032380816
"11556",11556,"AT5G48240",0.828577113
"11557",11557,"AT5G57130",0.569893777
"11558",11558,"AT5G58005",0.425513165
"11559",11559,"AT5G62770",0.783219883
"11560",11560,"AT5G66930",0.395275606
"11561",11561,"AT1G06870",0.239210261
"11562",11562,"AT1G09660",0.013827326
"11563",11563,"AT1G44835",0.00362195
"11564",11564,"AT1G53110",0.363834394
"11565",11565,"AT1G56290",0.727698172
"11566",11566,"AT1G61190",0.383861997
"11567",11567,"AT1G64710",0.038826067
"11568",11568,"AT1G71340",0.163309844
"11569",11569,"AT1G76090",0.738883134
"11570",11570,"AT2G07340",0.999999748
"11571",11571,"AT2G20060",0.240308695
"11572",11572,"AT2G28305",0.910027859
"11573",11573,"AT2G46920",0.130937059
"11574",11574,"AT3G09270",0.889344226
"11575",11575,"AT3G12030",0.170768867
"11576",11576,"AT3G15920",0.549895718
"11577",11577,"AT3G20860",0.07605671
"11578",11578,"AT3G30875",0.941468422
"11579",11579,"AT3G33235",0.081092632
"11580",11580,"AT3G62270",0.9451647
"11581",11581,"AT4G02550",0.489594922
"11582",11582,"AT4G10360",0.822025542
"11583",11583,"AT4G12020",0.055509965
"11584",11584,"AT4G26455",0.466417815
"11585",11585,"AT4G30240",0.027851874
"11586",11586,"AT4G31850",0.000474288
"11587",11587,"AT4G33210",0.340403357
"11588",11588,"AT5G15080",0.025829561
"11589",11589,"AT5G17690",0.371396674
"11590",11590,"AT5G23590",0.377068292
"11591",11591,"AT5G25110",0.037441419
"11592",11592,"AT5G42920",0.761478924
"11593",11593,"AT5G43930",0.35416414
"11594",11594,"AT5G46330",0.202600038
"11595",11595,"AT5G48970",0.127320733
"11596",11596,"AT5G57170",0.135564876
"11597",11597,"AT5G61160",0.02630229
"11598",11598,"AT5G61580",0.407478154
"11599",11599,"AT5G62270",0.413365462
"11600",11600,"AT5G63670",0.265875724
"11601",11601,"AT5G65240",0.36126119
"11602",11602,"AT5G67280",0.362765458
"11603",11603,"AT1G03970",0.628148872
"11604",11604,"AT1G10865",0.575640649
"11605",11605,"AT1G16000",0.583027974
"11606",11606,"AT1G19370",0.002940128
"11607",11607,"AT1G21370",0.114014587
"11608",11608,"AT1G21690",0.563972087
"11609",11609,"AT1G51270",0.079626929
"11610",11610,"AT1G61215",0.82418377
"11611",11611,"AT1G63750",0.023503096
"11612",11612,"AT1G74340",0.053578636
"11613",11613,"AT1G80510",0.058291199
"11614",11614,"AT2G15480",0.033741318
"11615",11615,"AT2G25210",0.138659133
"11616",11616,"AT2G33845",0.383651988
"11617",11617,"AT3G01060",0.007722372
"11618",11618,"AT3G03160",0.155060426
"11619",11619,"AT3G07950",0.440703774
"11620",11620,"AT3G08960",0.828331328
"11621",11621,"AT3G10960",0.390765789
"11622",11622,"AT3G16990",0.086335339
"11623",11623,"AT3G25600",0.869187068
"11624",11624,"AT4G02740",0.132728508
"11625",11625,"AT4G16650",0.34902482
"11626",11626,"AT4G23980",0.132473053
"11627",11627,"AT4G27680",0.048951753
"11628",11628,"AT4G30340",0.932021282
"11629",11629,"AT4G34881",0.461872718
"11630",11630,"AT5G03120",0.028090436
"11631",11631,"AT5G12320",0.125405898
"11632",11632,"AT5G13930",0.193792212
"11633",11633,"AT5G14240",0.338672132
"11634",11634,"AT5G24260",0.339900133
"11635",11635,"AT5G48030",0.434981797
"11636",11636,"AT5G50320",0.840853964
"11637",11637,"AT5G52120",0.98422783
"11638",11638,"AT5G57550",0.016321006
"11639",11639,"AT5G63110",0.708563569
"11640",11640,"AT5G64510",0.054539464
"11641",11641,"AT1G12350",0.214192219
"11642",11642,"AT1G18600",0.843288705
"11643",11643,"AT1G22540",0.083458897
"11644",11644,"AT1G22920",0.788552577
"11645",11645,"AT1G48530",0.985883584
"11646",11646,"AT1G49430",0.121314538
"11647",11647,"AT1G55890",0.580236822
"11648",11648,"AT1G65080",0.299592961
"11649",11649,"AT1G65650",0.149137386
"11650",11650,"AT1G67960",0.322699052
"11651",11651,"AT1G68070",0.502545924
"11652",11652,"AT1G79560",0.786727234
"11653",11653,"AT2G18230",0.147753661
"11654",11654,"AT2G22910",0.512460896
"11655",11655,"AT2G28310",0.007223092
"11656",11656,"AT2G33435",0.237386637
"11657",11657,"AT2G41180",0.935174446
"11658",11658,"AT2G43350",0.051323638
"11659",11659,"AT3G03110",0.319828017
"11660",11660,"AT3G16090",0.73153324
"11661",11661,"AT3G16190",0.72965727
"11662",11662,"AT3G25585",0.085780601
"11663",11663,"AT3G43250",0.01182607
"11664",11664,"AT3G49310",0.277126594
"11665",11665,"AT3G51990",0.267946066
"11666",11666,"AT3G54170",0.837430198
"11667",11667,"AT3G54290",0.597029901
"11668",11668,"AT4G01550",0.013885011
"11669",11669,"AT4G10620",0.935768857
"11670",11670,"AT4G11240",0.764854835
"11671",11671,"AT4G12570",0.862831692
"11672",11672,"AT4G20880",0.436570744
"11673",11673,"AT4G21680",0.0096358
"11674",11674,"AT4G34555",0.037785764
"11675",11675,"AT5G16800",0.002214514
"11676",11676,"AT5G19570",0.750615781
"11677",11677,"AT5G25070",0.235356789
"11678",11678,"AT5G25510",0.489377364
"11679",11679,"AT5G38290",0.022296724
"11680",11680,"AT5G39020",0.098698989
"11681",11681,"AT5G40530",0.334276492
"11682",11682,"AT5G48655",0.119107853
"11683",11683,"AT5G53540",0.240580786
"11684",11684,"AT5G61190",0.387450651
"11685",11685,"AT1G10020",0.094685021
"11686",11686,"AT1G48370",0.152659194
"11687",11687,"AT1G52880",0.410977007
"11688",11688,"AT1G56050",0.589973483
"11689",11689,"AT1G64990",0.024754991
"11690",11690,"AT1G69360",0.038387207
"11691",11691,"AT1G70510",0.030969598
"11692",11692,"AT1G80530",0.784088396
"11693",11693,"AT2G15820",0.031472737
"11694",11694,"AT2G32210",0.022818768
"11695",11695,"AT3G03690",0.372884408
